N_unmapped	899824	899824	899824
N_multimapping	244126	244126	244126
N_noFeature	84385	5643255	5369094
N_ambiguous	1098142	465844	645328
ROD_RS00010	59	0	59
ROD_RS00015	3692	12	3680
ROD_RS00020	849	1	848
ROD_RS00025	2272	71	2201
ROD_RS00030	974	804	170
ROD_RS00035	168	131	37
ROD_RS00040	14666	62	14604
ROD_RS00045	465	6	459
ROD_RS00050	380	9	371
ROD_RS00055	71	38	33
ROD_RS00060	21073	19	21054
ROD_RS00065	2168	10	2158
ROD_RS00070	18	7	11
ROD_RS00075	3	1	2
ROD_RS00080	17	15	2
ROD_RS00085	2	2	0
ROD_RS00090	404	122	282
ROD_RS28850	3	0	3
ROD_RS28855	2	0	2
ROD_RS00095	2365	8	2357
ROD_RS00100	883	3	880
ROD_RS00105	443	103	340
ROD_RS00110	15	4	11
ROD_RS00115	2629	2626	3
ROD_RS28860	46	24	22
ROD_RS00125	1862	5	1857
ROD_RS00130	15997	68	15929
ROD_RS00135	2269	5	2264
ROD_RS00140	1161	2	1159
ROD_RS00145	1349	7	1342
ROD_RS00150	269	4	265
ROD_RS00155	20	14	6
ROD_RS00160	22	16	6
ROD_RS00165	13	12	1
ROD_RS00170	16	15	1
ROD_RS00175	50	41	9
ROD_RS00180	77	4	73
ROD_RS00185	411	1	410
ROD_RS00190	2741	18	2723
ROD_RS00195	4751	20	4731
ROD_RS00200	11	0	11
ROD_RS00205	75	50	25
ROD_RS00210	77	72	5
ROD_RS00215	63	56	7
ROD_RS00220	78	64	14
ROD_RS00225	48	13	35
ROD_RS00235	18	0	18
ROD_RS00240	57	0	57
ROD_RS00245	33	3	30
ROD_RS00250	34	21	13
ROD_RS00255	0	0	0
ROD_RS00260	308	18	290
ROD_RS00265	37	4	33
ROD_RS00270	122	79	43
ROD_RS28865	1	0	1
ROD_RS00275	153	1	152
ROD_RS00280	975	2	973
ROD_RS00285	382	103	279
ROD_RS00290	1679	1558	121
ROD_RS00295	760	758	2
ROD_RS00300	2512	2500	12
ROD_RS00305	3435	3388	47
ROD_RS00310	6826	6820	6
ROD_RS00315	8471	8427	44
ROD_RS00320	910	2	908
ROD_RS00325	518	215	303
ROD_RS00330	1513	1491	22
ROD_RS00335	607	587	20
ROD_RS00340	2	0	2
ROD_RS00345	22	8	14
ROD_RS00350	27	16	11
ROD_RS00355	19	11	8
ROD_RS00360	136	2	134
ROD_RS00365	566	25	541
ROD_RS00370	187	97	90
ROD_RS00375	126	102	24
ROD_RS00380	266	260	6
ROD_RS00385	706	658	48
ROD_RS00390	2	0	2
ROD_RS00395	202	10	192
ROD_RS00400	394	385	9
ROD_RS00405	956	936	20
ROD_RS00410	1256	1244	12
ROD_RS00415	1942	1936	6
ROD_RS00425	213	3	210
ROD_RS00430	3939	4	3935
ROD_RS00435	364	20	344
ROD_RS00440	3261	7	3254
ROD_RS00445	818	6	812
ROD_RS00450	1635	5	1630
ROD_RS00455	265	3	262
ROD_RS00460	1003	9	994
ROD_RS00465	2658	8	2650
ROD_RS00470	2555	2	2553
ROD_RS00475	1358	1	1357
ROD_RS00480	1533	4	1529
ROD_RS00485	843	12	831
ROD_RS00490	1269	2	1267
ROD_RS00495	3613	3	3610
ROD_RS00500	1120	1	1119
ROD_RS00505	354	0	354
ROD_RS00510	2883	3	2880
ROD_RS00515	15388	27	15361
ROD_RS00520	19136	25	19111
ROD_RS00525	1236	19	1217
ROD_RS00530	7882	15	7867
ROD_RS00535	201	43	158
ROD_RS00540	123	82	41
ROD_RS00545	2012	1971	41
ROD_RS00550	706	698	8
ROD_RS00555	2480	11	2469
ROD_RS00560	101	27	74
ROD_RS00565	37	20	17
ROD_RS00570	7	6	1
ROD_RS00575	2123	2114	9
ROD_RS00580	506	175	331
ROD_RS00585	458	7	451
ROD_RS00590	188	88	100
ROD_RS00595	40	15	25
ROD_RS00600	2295	2277	18
ROD_RS00605	4315	8	4307
ROD_RS00610	87094	113	86981
ROD_RS00615	41611	34	41577
ROD_RS00620	43945	38	43907
ROD_RS00625	40	22	18
ROD_RS00630	117	86	31
ROD_RS00635	9680	19	9661
ROD_RS00640	7	0	7
ROD_RS00645	26	2	24
ROD_RS00650	32	6	26
ROD_RS00655	135	0	135
ROD_RS00660	812	21	791
ROD_RS27910	131	99	32
ROD_RS00665	1727	1601	126
ROD_RS00670	1941	1901	40
ROD_RS00675	305	301	4
ROD_RS00680	551	17	534
ROD_RS00685	11	11	0
ROD_RS00690	3180	3149	31
ROD_RS00695	913	261	652
ROD_RS00700	6466	6261	205
ROD_RS00705	647	10	637
ROD_RS00710	543	3	540
ROD_RS00715	40	6	34
ROD_RS00720	246	36	210
ROD_RS00725	3069	3041	28
ROD_RS00730	3838	3814	24
ROD_RS00735	1225	1218	7
ROD_RS00740	631	592	39
ROD_RS00745	4250	4217	33
ROD_RS00750	461	428	33
ROD_RS00755	349	345	4
ROD_RS00760	515	487	28
ROD_RS00765	226	194	32
ROD_RS00770	921	31	890
ROD_RS00775	2736	89	2647
ROD_RS00780	15747	28	15719
ROD_RS00785	1341	6	1335
ROD_RS00790	1329	0	1329
ROD_RS00795	2071	83	1988
ROD_RS00800	2437	2292	145
ROD_RS00805	262	5	257
ROD_RS00810	924	12	912
ROD_RS00815	478	196	282
ROD_RS00820	592	585	7
ROD_RS00825	1679	1672	7
ROD_RS00830	990	11	979
ROD_RS00835	5801	20	5781
ROD_RS00840	163	28	135
ROD_RS00850	490	466	24
ROD_RS00855	5234	5204	30
ROD_RS00860	3398	3305	93
ROD_RS00865	3629	3614	15
ROD_RS00870	19852	10	19842
ROD_RS00875	12420	25	12395
ROD_RS00880	5884	9	5875
ROD_RS00885	6164	11	6153
ROD_RS00890	2369	14	2355
ROD_RS00895	778	5	773
ROD_RS00900	577	0	577
ROD_RS00905	3268	6	3262
ROD_RS00910	19457	92	19365
ROD_RS00915	8499	18	8481
ROD_RS00920	13553	23	13530
ROD_RS00925	1790	7	1783
ROD_RS00930	4521	5	4516
ROD_RS00935	1646	8	1638
ROD_RS00940	921	3	918
ROD_RS00945	4728	15	4713
ROD_RS00950	3199	2	3197
ROD_RS00955	40	2	38
ROD_RS00960	0	0	0
ROD_RS00965	0	0	0
ROD_RS00970	2	0	2
ROD_RS00975	138	23	115
ROD_RS00980	1011	24	987
ROD_RS00985	332	3	329
ROD_RS00990	1234	42	1192
ROD_RS00995	645	618	27
ROD_RS01000	43	42	1
ROD_RS01005	371	0	371
ROD_RS01010	289	1	288
ROD_RS01015	715	3	712
ROD_RS25530	128	7	121
ROD_RS01025	258	7	251
ROD_RS01030	59	57	2
ROD_RS01035	9584	9538	46
ROD_RS01040	970	965	5
ROD_RS01045	703	702	1
ROD_RS01050	2457	2451	6
ROD_RS01055	674	668	6
ROD_RS01060	996	990	6
ROD_RS01065	1018	13	1005
ROD_RS01070	223	1	222
ROD_RS01075	0	0	0
ROD_RS01080	485	2	483
ROD_RS01085	7	0	7
ROD_RS01090	9	1	8
ROD_RS01100	254	196	58
ROD_RS01105	574	40	534
ROD_RS01110	746	736	10
ROD_RS01115	2958	10	2948
ROD_RS01120	366	2	364
ROD_RS01125	2992	2917	75
ROD_RS01130	543	534	9
ROD_RS01135	369	57	312
ROD_RS01140	140	125	15
ROD_RS01145	723	4	719
ROD_RS01150	47	45	2
ROD_RS01160	399	398	1
ROD_RS01165	110	98	12
ROD_RS01170	1188	8	1180
ROD_RS01175	1668	70	1598
ROD_RS01180	1775	1606	169
ROD_RS01185	41	25	16
ROD_RS01190	7	21	11
ROD_RS01195	89	16	73
ROD_RS01200	22	13	9
ROD_RS01205	22	6	16
ROD_RS01210	7	3	4
ROD_RS01215	15	12	3
ROD_RS01220	3	0	3
ROD_RS01225	9	4	5
ROD_RS01230	38	23	15
ROD_RS01235	7	2	5
ROD_RS01240	52	3	49
ROD_RS01245	36	22	14
ROD_RS01250	63	61	2
ROD_RS01255	179	174	5
ROD_RS01260	55	55	0
ROD_RS01265	195	192	3
ROD_RS01270	41	38	3
ROD_RS01275	73	72	1
ROD_RS01280	12	11	1
ROD_RS01285	43	41	2
ROD_RS01290	228	226	2
ROD_RS01295	253	251	2
ROD_RS01300	254	252	2
ROD_RS28700	33	33	0
ROD_RS01305	167	164	3
ROD_RS01310	97	95	2
ROD_RS01315	771	767	4
ROD_RS01320	14	14	0
ROD_RS01325	198	194	4
ROD_RS01330	108	108	0
ROD_RS01335	102	102	0
ROD_RS01340	627	623	4
ROD_RS01345	229	228	1
ROD_RS01350	474	463	11
ROD_RS01355	49	45	4
ROD_RS01360	141	133	8
ROD_RS01365	223	223	0
ROD_RS01370	274	268	6
ROD_RS01375	187	187	0
ROD_RS01380	237	234	3
ROD_RS01385	100	97	3
ROD_RS28575	12	12	0
ROD_RS01395	653	653	0
ROD_RS01400	124	123	1
ROD_RS01405	178	170	8
ROD_RS01410	40	30	10
ROD_RS01415	1	0	1
ROD_RS01420	273	206	67
ROD_RS01425	27	24	3
ROD_RS01430	26	24	2
ROD_RS25775	69	67	2
ROD_RS01440	78	73	5
ROD_RS01445	14	12	2
ROD_RS01450	10	10	0
ROD_RS01455	8	8	0
ROD_RS01465	22	22	0
ROD_RS01470	4	3	1
ROD_RS01475	14	11	3
ROD_RS25780	18	18	0
ROD_RS01480	49	49	0
ROD_RS01485	122	120	2
ROD_RS01490	14	14	0
ROD_RS01495	8	8	0
ROD_RS01500	15	14	1
ROD_RS27915	44	48	98
ROD_RS01505	93	91	2
ROD_RS01510	288	282	6
ROD_RS01515	13	12	1
ROD_RS01520	432	15	417
ROD_RS01525	24	1	23
ROD_RS01530	5	0	5
ROD_RS01535	3	2	1
ROD_RS01540	44	24	20
ROD_RS01545	84	15	69
ROD_RS01550	59	33	26
ROD_RS01555	10	7	3
ROD_RS01560	4	3	1
ROD_RS01565	21	21	0
ROD_RS01570	2	2	0
ROD_RS01575	1	0	1
ROD_RS01580	20	1	19
ROD_RS01585	90	58	32
ROD_RS01590	5	1	4
ROD_RS01595	37	23	14
ROD_RS01600	12	0	12
ROD_RS01605	31	13	18
ROD_RS01610	6	0	6
ROD_RS01615	96	20	76
ROD_RS01620	62	4	58
ROD_RS01625	59	25	34
ROD_RS01630	31	23	8
ROD_RS01635	36	34	2
ROD_RS01640	66	5	61
ROD_RS01645	67	40	27
ROD_RS01650	5	1	4
ROD_RS01655	1	0	1
ROD_RS01660	93	78	15
ROD_RS01665	1	0	1
ROD_RS01670	7	0	7
ROD_RS01675	35	0	35
ROD_RS01680	48	16	32
ROD_RS01685	9	2	7
ROD_RS01690	452	221	231
ROD_RS01695	11006	10870	136
ROD_RS01700	1231	5	1226
ROD_RS01705	1548	28	1520
ROD_RS01710	319	1	318
ROD_RS01715	138	28	110
ROD_RS01720	1437	5	1432
ROD_RS01725	3291	32	3259
ROD_RS01730	41	13	28
ROD_RS25785	3251	3200	51
ROD_RS01735	20361	20259	102
ROD_RS01740	149	0	149
ROD_RS27920	740	2	738
ROD_RS01745	258	8	250
ROD_RS28870	264	0	264
ROD_RS01750	150	2	148
ROD_RS01755	188	3	185
ROD_RS01760	83	0	83
ROD_RS01765	63	2	61
ROD_RS01770	220	35	185
ROD_RS01775	91	14	77
ROD_RS01780	1333	4	1329
ROD_RS01785	65	4	61
ROD_RS25805	5	1	4
ROD_RS01790	127	94	33
ROD_RS01795	296	282	14
ROD_RS01800	383	366	17
ROD_RS01805	93	1	92
ROD_RS01810	155	1	154
ROD_RS01815	266	50	216
ROD_RS01820	226	23	203
ROD_RS25540	276	250	26
ROD_RS01830	32	32	32
ROD_RS01835	60	59	1
ROD_RS01840	130	103	27
ROD_RS01845	97	59	38
ROD_RS01850	9	9	0
ROD_RS01855	160	160	0
ROD_RS01860	27	27	78
ROD_RS01865	66	66	0
ROD_RS01870	198	186	12
